노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
1000,수도권제1순환선,110.5,37.3728916,126.9088663,191927.8177,530400.7881
1000,수도권제1순환선,110.6,37.37304094,126.9099789,192026.3824,530417.2679
1000,수도권제1순환선,110.7,37.37319075,126.9110915,192124.9539,530433.8006
1000,수도권제1순환선,110.8,37.3733411,126.9122037,192223.4823,530450.395
1000,수도권제1순환선,110.9,37.37348983,126.9133142,192321.8592,530466.8113
1000,수도권제1순환선,111,37.37363347,126.9144272,192420.4562,530482.6627
1000,수도권제1순환선,111.1,37.37377585,126.9155422,192519.2265,530498.3762
1000,수도권제1순환선,111.2,37.37392096,126.9166555,192617.8536,530514.3936
1000,수도권제1순환선,111.3,37.37407462,126.9177701,192716.5905,530531.3606
1000,수도권제1순환선,111.4,37.37422465,126.9188804,192814.9523,530547.926
1000,수도권제1순환선,111.5,37.37437288,126.9199932,192913.5228,530564.2936
1000,수도권제1순환선,111.6,37.37452025,126.9211055,193012.0629,530580.5665
1000,수도권제1순환선,111.7,37.37466566,126.9222171,193110.5362,530596.6236
1000,수도권제1순환선,111.8,37.37480719,126.9233312,193209.2254,530612.2501
1000,수도권제1순환선,111.9,37.37495128,126.9244461,193307.99,530628.1622
1000,수도권제1순환선,112,37.37509681,126.9255594,193406.6086,530644.2353
1000,수도권제1순환선,112.1,37.3752413,126.9266723,193505.1956,530660.1946
1000,수도권제1순환선,112.2,37.37539436,126.9277836,193603.6395,530677.1059
1000,수도권제1순환선,112.3,37.37554218,126.9288993,193702.4711,530693.4372
1000,수도권제1순환선,112.4,37.37568796,126.9300101,193800.8681,530709.5421
1000,수도권제1순환선,112.5,37.37583199,126.9311237,193899.5079,530725.4551
1000,수도권제1순환선,112.6,37.37597809,126.9322411,193998.4912,530741.5986
1000,수도권제1순환선,112.7,37.37613441,126.933352,194096.8982,530758.8777
1000,수도권제1순환선,112.8,37.37629071,126.9344628,194195.2958,530776.1549
1000,수도권제1순환선,112.9,37.37646879,126.9355847,194294.674,530795.8506
1000,수도권제1순환선,113,37.37673089,126.9366872,194392.3457,530824.8736
1000,수도권제1순환선,113.1,37.37706258,126.9377427,194485.8605,530861.6247
1000,수도권제1순환선,113.2,37.37746254,126.9387602,194576.0058,530905.9551
1000,수도권제1순환선,113.3,37.37793397,126.9397228,194661.2989,530958.222
1000,수도권제1순환선,113.4,37.37842719,126.9406666,194744.9197,531012.9086
1000,수도권제1순환선,113.5,37.37891357,126.9415793,194825.7966,531066.8391
1000,수도권제1순환선,113.6,37.37931034,126.9425893,194915.2768,531110.8197
1000,수도권제1순환선,113.7,37.37953812,126.9436778,195011.694,531136.0417
1000,수도권제1순환선,113.8,37.37959983,126.9448011,195111.1844,531142.8311
1000,수도권제1순환선,113.9,37.37947276,126.9459164,195209.9609,531128.6717
1000,수도권제1순환선,114,37.37919015,126.9469851,195304.5932,531097.2524
1000,수도권제1순환선,114.1,37.3787945,126.9479982,195394.2989,531053.2918
1000,수도권제1순환선,114.2,37.37839951,126.949012,195484.0628,531009.4048
1000,수도권제1순환선,114.3,37.37800116,126.9500234,195573.6172,530965.1454
1000,수도권제1순환선,114.4,37.37770273,126.951085,195667.6288,530931.9759
1000,수도권제1순환선,114.5,37.37760419,126.9522046,195766.7778,530920.9881
1000,수도권제1순환선,114.6,37.37768635,126.9533257,195866.0822,530930.0568
1000,수도권제1순환선,114.7,37.37795743,126.9543991,195961.1703,530960.0965
1000,수도권제1순환선,114.8,37.37835964,126.9554083,196050.5696,531004.6932
1000,수도권제1순환선,114.9,37.37877177,126.9564113,196139.4267,531050.3911
1000,수도권제1순환선,115,37.37918528,126.9574134,196228.2035,531096.2437
1000,수도권제1순환선,115.1,37.37960254,126.9584131,196316.761,531142.5142
1000,수도권제1순환선,115.2,37.3800186,126.9594135,196405.3903,531188.6519
1000,수도권제1순환선,115.3,37.38043338,126.9604149,196494.0936,531234.6491
1000,수도권제1순환선,115.4,37.38084799,126.9614163,196582.8059,531280.6267
1000,수도권제1순환선,115.5,37.38126214,126.962418,196671.5439,531326.5556
1000,수도권제1순환선,115.6,37.38163403,126.9634445,196762.4641,531367.7941
1000,수도권제1순환선,115.7,37.38186369,126.9645337,196858.9418,531393.2457
1000,수도권제1순환선,115.8,37.38192002,126.9656577,196958.4929,531399.4614
1000,수도권제1순환선,115.9,37.38178703,126.9667723,197057.1992,531384.6662
1000,수도권제1순환선,116,37.38149786,126.9678394,197151.6999,531352.5397
1000,수도권제1순환선,116.1,37.38115012,126.9688801,197243.8518,531313.9152
1000,수도권제1순환선,116.2,37.3807981,126.9699185,197335.8039,531274.8162
1000,수도권제1순환선,116.3,37.38044359,126.9709555,197427.6391,531235.4422
1000,수도권제1순환선,116.4,37.38009463,126.9719955,197519.7344,531196.6855
1000,수도권제1순환선,116.5,37.37978627,126.9730552,197613.5812,531162.4348
1000,수도권제1순환선,116.6,37.37955504,126.9741449,197710.0841,531136.7451
1000,수도권제1순환선,116.7,37.37943965,126.975263,197809.1038,531123.9113
1000,수도권제1순환선,116.8,37.3794276,126.9763904,197908.9559,531122.5487
1000,수도권제1순환선,116.9,37.37952447,126.9775114,198008.2435,531133.2754
1000,수도권제1순환선,117,37.37973268,126.9786082,198105.3876,531156.3612
1000,수도권제1순환선,117.1,37.38004671,126.9796647,198198.9705,531191.1931
1000,수도권제1순환선,117.2,37.3804133,126.980695,198290.2239,531231.859
1000,수도권제1순환선,117.3,37.38080003,126.9817137,198380.4602,531274.7629
1000,수도권제1순환선,117.4,37.38118901,126.9827312,198470.5805,531317.9164
1000,수도권제1순환선,117.5,37.38157408,126.9837509,198560.9039,531360.6371
1000,수도권제1순환선,117.6,37.38195879,126.984771,198651.2478,531403.319
1000,수도권제1순환선,117.7,37.38234522,126.9857899,198741.4996,531446.1937
1000,수도권제1순환선,117.8,37.38273405,126.9868075,198831.6242,531489.3339
1000,수도권제1순환선,117.9,37.38312294,126.987825,198921.7452,531532.4827
1000,수도권제1순환선,118,37.38350844,126.9888446,199012.0455,531575.2568
1000,수도권제1순환선,118.1,37.38389478,126.9898636,199102.2982,531618.1242
1000,수도권제1순환선,118.2,37.38428198,126.9908821,199192.5029,531661.0883
1000,수도권제1순환선,118.3,37.38467421,126.9918972,199282.4019,531704.6114
1000,수도권제1순환선,118.4,37.38503377,126.9929315,199374.0064,531744.5101
1000,수도권제1순환선,118.5,37.38537015,126.993978,199466.6875,531781.8373
1000,수도권제1순환선,118.6,37.3856863,126.9950343,199560.2384,531816.9193
1000,수도권제1순환선,118.7,37.38597658,126.9961022,199654.8158,531849.1321
1000,수도권제1순환선,118.8,37.38624667,126.9971784,199750.1229,531879.1042
1000,수도권제1순환선,118.9,37.38650641,126.9982587,199845.7933,531907.9291
1000,수도권제1순환선,119,37.38676644,126.9993389,199941.4554,531936.7869
1000,수도권제1순환선,119.1,37.38702754,127.0004187,200037.08,531965.7649
1000,수도권제1순환선,119.2,37.38728955,127.0014982,200132.6744,531994.845
1000,수도권제1순환선,119.3,37.38754219,127.0025811,200228.5782,532022.8865
1000,수도권제1순환선,119.4,37.3877984,127.0036627,200324.3612,532051.3255
1000,수도권제1순환선,119.5,37.38809156,127.0047292,200418.8004,532083.8663
1000,수도권제1순환선,119.6,37.38845266,127.0057623,200510.2926,532123.948
1000,수도권제1순환선,119.7,37.38888999,127.0067479,200597.5729,532172.4908
1000,수도권제1순환선,119.8,37.38936256,127.0077083,200682.6123,532224.9453
1000,수도권제1순환선,119.9,37.38983235,127.0086708,200767.8453,532277.0926
1000,수도권제1순환선,120,37.39030035,127.0096347,200853.1941,532329.0415
1000,수도권제1순환선,120.1,37.39076718,127.0105994,200938.6196,532380.8616
1000,수도권제1순환선,120.2,37.39122749,127.0115691,201024.4835,532431.9587
1000,수도권제1순환선,120.3,37.39166216,127.012557,201111.9639,532480.2119
1000,수도권제1순환선,120.4,37.39204883,127.0135754,201202.1401,532523.1392
1000,수도권제1순환선,120.5,37.39235094,127.0146377,201296.197,532556.6833
1000,수도권제1순환선,120.6,37.39256744,127.0157325,201393.1411,532580.7268
1000,수도권제1순환선,120.7,37.39270022,127.0168479,201491.9113,532595.4804
1000,수도권제1순환선,120.8,37.39276062,127.0179736,201591.5967,532602.2028
1000,수도권제1순환선,120.9,37.39277489,127.0191017,201691.4921,532603.8056
1000,수도권제1순환선,121,37.39277823,127.0202301,201791.4109,532604.1973
1000,수도권제1순환선,121.1,37.39278508,127.0213584,201891.3273,532604.9801
1000,수도권제1순환선,121.2,37.39279373,127.0224868,201991.2425,532605.9623
1000,수도권제1순환선,121.3,37.39280079,127.0236151,202091.158,532606.7711
1000,수도권제1순환선,121.4,37.39280698,127.0247435,202191.0753,532607.4828
1000,수도권제1순환선,121.5,37.39282542,127.0258715,202290.9604,532609.5566
1000,수도권제1순환선,121.6,37.39288761,127.026997,202390.6261,532616.4871
1000,수도권제1순환선,121.7,37.39299677,127.0281169,202489.7959,532628.6309
1000,수도권제1순환선,121.8,37.39314803,127.0292291,202588.2749,532645.4484
1000,수도권제1순환선,121.9,37.39333516,127.0303196,202684.834,532666.2474
1000,수도권제1순환선,122,37.39351008,127.0314252,202782.7325,532685.693
1000,수도권제1순환선,122.1,37.39366635,127.0325319,202880.7229,532703.0696
1000,수도권제1순환선,122.2,37.39380346,127.0336425,202979.0636,532718.3213
1000,수도권제1순환선,122.3,37.39393907,127.0347555,203077.6082,532733.4075
1000,수도권제1순환선,122.4,37.3940788,127.0358711,203176.3967,532748.9523
1000,수도권제1순환선,122.5,37.39422795,127.0369854,203275.0592,532765.544
1000,수도권제1순환선,122.6,37.39436287,127.0381013,203373.8658,532780.5579
1000,수도권제1순환선,122.7,37.39450092,127.0392155,203472.5225,532795.92
1000,수도권제1순환선,122.8,37.39464314,127.0403273,203570.9621,532811.7458
1000,수도권제1순환선,122.9,37.3947827,127.041443,203669.7478,532827.278
1000,수도권제1순환선,123,37.39491869,127.0425593,203768.5962,532842.4139
1000,수도권제1순환선,123.1,37.39506994,127.0436785,203867.6894,532859.2465
1000,수도권제1순환선,123.2,37.39526399,127.0447902,203966.1229,532880.8287
1000,수도권제1순환선,123.3,37.39547891,127.0458857,204063.1126,532904.7284
1000,수도권제1순환선,123.4,37.39568774,127.0469815,204160.1316,532927.9529
1000,수도권제1순환선,123.5,37.39590759,127.0480747,204256.9238,532952.4016
1000,수도권제1순환선,123.6,37.39610931,127.0491588,204352.9045,532974.8394
1000,수도권제1순환선,123.7,37.39628127,127.0502662,204450.9558,532993.9766
1000,수도권제1순환선,123.8,37.39639478,127.0513853,204550.0395,533006.6277
1000,수도권제1순환선,123.9,37.3964334,127.0525124,204649.8382,533010.9685
1000,수도권제1순환선,124,37.39640657,127.0536401,204749.6988,533008.0465
1000,수도권제1순환선,124.1,37.39632747,127.0547636,204849.1797,532999.3253
1000,수도권제1순환선,124.2,37.39617563,127.0558756,204947.6537,532982.531
1000,수도권제1순환선,124.3,37.39600729,127.056984,205045.8128,532963.9062
1000,수도권제1순환선,124.4,37.39582884,127.05809,205143.7611,532944.1609
1000,수도권제1순환선,124.5,37.39565301,127.0591967,205241.7679,532924.7068
1000,수도권제1순환선,124.6,37.39549516,127.0603075,205340.14,532907.251
1000,수도권제1순환선,124.7,37.39537799,127.0614262,205439.2073,532894.3101
1000,수도권제1순환선,124.8,37.39529551,127.0625497,205538.6984,532885.2222
1000,수도권제1순환선,124.9,37.39523571,127.0636756,205638.4004,532878.652
1000,수도권제1순환선,125,37.39517167,127.0648011,205738.0697,532871.6123
1000,수도권제1순환선,125.1,37.39510675,127.0659266,205837.7334,532864.4763
1000,수도권제1순환선,125.2,37.39504189,127.0670521,205937.3967,532857.3474
1000,수도권제1순환선,125.3,37.39497845,127.0681777,206037.0728,532850.3784
1000,수도권제1순환선,125.4,37.39491619,127.0693033,206136.7567,532843.5404
1000,수도권제1순환선,125.5,37.3948623,127.0704297,206236.4962,532837.634
1000,수도권제1순환선,125.6,37.3948608,127.0715577,206336.3874,532837.5423
1000,수도권제1순환선,125.7,37.39493954,127.0726809,206435.8306,532846.3578
1000,수도권제1순환선,125.8,37.39510828,127.0737889,206533.9368,532865.161
1000,수도권제1순환선,125.9,37.39535785,127.0748725,206629.8646,532892.9355
1000,수도권제1순환선,126,37.39569181,127.0759198,206722.5679,532930.0734
1000,수도권제1순환선,126.1,37.39611146,127.0769176,206810.8868,532976.7204
1000,수도권제1순환선,126.2,37.39660868,127.0778578,206894.0919,533031.9723
1000,수도권제1순환선,126.3,37.39718156,127.0787277,206971.0635,533095.6174
1000,수도권제1순환선,126.4,37.39778581,127.0795641,207045.0704,533162.7431
1000,수도권제1순환선,126.5,37.39839961,127.0803896,207118.1049,533230.9279
1000,수도권제1순환선,126.6,37.39901145,127.0812174,207191.3471,533298.8955
1000,수도권제1순환선,126.7,37.39962625,127.0820418,207264.2804,533367.1919
1000,수도권제1순환선,126.8,37.40023829,127.0828694,207337.5001,533435.1836
1000,수도권제1순환선,126.9,37.40084851,127.0836991,207410.9061,533502.9736
1000,수도권제1순환선,127,37.40143572,127.0845542,207486.562,533568.2129
1000,수도권제1순환선,127.1,37.40199076,127.0854424,207565.1431,533629.8851
1000,수도권제1순환선,127.2,37.40251236,127.0863618,207646.4945,533687.8493
1000,수도권제1순환선,127.3,37.40301375,127.087299,207729.4225,533743.5727
1000,수도권제1순환선,127.4,37.4034804,127.0882638,207814.799,533795.4427
1000,수도권제1순환선,127.5,37.40391663,127.0892509,207902.1501,533843.94
1000,수도권제1순환선,127.6,37.40431617,127.0902621,207991.6382,533888.3682
1000,수도권제1순환선,127.7,37.40468039,127.091294,208082.9674,533928.8797
1000,수도권제1순환선,127.8,37.40501915,127.0923396,208175.5064,533966.5677
1000,수도권제1순환선,127.9,37.40535967,127.0933844,208267.9649,534004.4509
1000,수도권제1순환선,128,37.40568554,127.0944363,208361.0681,534040.7103
1001,수도권제1순환선(판교퇴계원),0,37.40575154,127.0946466,208379.673,534048.0537
1001,수도권제1순환선(판교퇴계원),0.1,37.4060908,127.0956933,208472.3064,534085.8006
1001,수도권제1순환선(판교퇴계원),0.2,37.40643006,127.09674,208564.9397,534123.5478
1001,수도권제1순환선(판교퇴계원),0.3,37.40676775,127.0977875,208657.6426,534161.1225
1001,수도권제1순환선(판교퇴계원),0.4,37.40707284,127.0988504,208751.7081,534195.0804
1001,수도권제1순환선(판교퇴계원),0.5,37.40730419,127.0999419,208848.3224,534220.8592
1001,수도권제1순환선(판교퇴계원),0.6,37.40745551,127.1010553,208946.8786,534237.7581
1001,수도권제1순환선(판교퇴계원),0.7,37.40752621,127.1021813,209046.5588,534245.7128
1001,수도권제1순환선(판교퇴계원),0.8,37.40754244,127.1033109,209146.5657,534247.6229
1001,수도권제1순환선(판교퇴계원),0.9,37.40755537,127.1044406,209246.5823,534249.168
1001,수도권제1순환선(판교퇴계원),1,37.40757604,127.1055701,209346.5819,534251.5734
1001,수도권제1순환선(판교퇴계원),1.1,37.40760414,127.1066994,209446.5584,534254.8051
1001,수도권제1순환선(판교퇴계원),1.2,37.40762948,127.1078288,209546.5441,534257.7306
1001,수도권제1순환선(판교퇴계원),1.3,37.40764705,127.1089584,209646.5514,534259.7956
1001,수도권제1순환선(판교퇴계원),1.4,37.40765758,127.1100882,209746.5718,534261.0805
1001,수도권제1순환선(판교퇴계원),1.5,37.40769357,127.1112169,209846.4966,534265.1915
1001,수도권제1순환선(판교퇴계원),1.6,37.40782103,127.1123346,209945.4376,534279.4558
1001,수도권제1순환선(판교퇴계원),1.7,37.4080586,127.1134237,210041.8296,534305.9372
1001,수도권제1순환선(판교퇴계원),1.8,37.40840264,127.1144672,210134.1666,534344.2328
1001,수도권제1순환선(판교퇴계원),1.9,37.4088478,127.1154488,210221.0068,534393.7452
1001,수도권제1순환선(판교퇴계원),2,37.40938713,127.1163531,210300.9942,534453.7007
1001,수도권제1순환선(판교퇴계원),2.1,37.4100122,127.117166,210372.88,534523.1639
1001,수도권제1순환선(판교퇴계원),2.2,37.41071325,127.1178749,210435.5435,534601.0483
1001,수도권제1순환선(판교퇴계원),2.3,37.41147022,127.1184877,210489.6894,534685.1286
1001,수도권제1순환선(판교퇴계원),2.4,37.41224322,127.1190687,210541.0163,534770.985
1001,수도권제1순환선(판교퇴계원),2.5,37.41301647,127.1196492,210592.2952,534856.8699
1001,수도권제1순환선(판교퇴계원),2.6,37.41378972,127.1202297,210643.5744,534942.7549
1001,수도권제1순환선(판교퇴계원),2.7,37.41456297,127.1208102,210694.8534,535028.6399
1001,수도권제1순환선(판교퇴계원),2.8,37.41533624,127.1213906,210746.1274,535114.5278
1001,수도권제1순환선(판교퇴계원),2.9,37.4161172,127.1219545,210795.9315,535201.2674
1001,수도권제1순환선(판교퇴계원),3,37.41692831,127.1224461,210839.3348,535291.3455
1001,수도권제1순환선(판교퇴계원),3.1,37.41777429,127.1228344,210873.5905,535385.2814
1001,수도권제1순환선(판교퇴계원),3.2,37.41864697,127.1231149,210898.2941,535482.1685
1001,수도권제1순환선(판교퇴계원),3.3,37.41953762,127.1232848,210913.1988,535581.0384
1001,수도권제1순환선(판교퇴계원),3.4,37.42043716,127.1233504,210918.8804,535680.8814
1001,수도권제1순환선(판교퇴계원),3.5,37.42133835,127.1233654,210920.0757,535780.9018
1001,수도권제1순환선(판교퇴계원),3.6,37.42223958,127.1233761,210920.89,535880.9274
1001,수도권제1순환선(판교퇴계원),3.7,37.42314082,127.1233868,210921.7044,535980.9529
1001,수도권제1순환선(판교퇴계원),3.8,37.42404206,127.1233974,210922.5186,536080.9785
1001,수도권제1순환선(판교퇴계원),3.9,37.42494329,127.1234081,210923.333,536181.004
1001,수도권제1순환선(판교퇴계원),4,37.42584453,127.1234188,210924.1473,536281.0296
1001,수도권제1순환선(판교퇴계원),4.1,37.42674576,127.1234295,210924.9617,536381.0551
1001,수도권제1순환선(판교퇴계원),4.2,37.427647,127.1234402,210925.776,536481.0805
1001,수도권제1순환선(판교퇴계원),4.3,37.42854824,127.1234508,210926.5902,536581.1062
1001,수도권제1순환선(판교퇴계원),4.4,37.42944947,127.1234615,210927.4046,536681.1317
1001,수도권제1순환선(판교퇴계원),4.5,37.4303507,127.1234722,210928.2189,536781.1571
1001,수도권제1순환선(판교퇴계원),4.6,37.43125194,127.1234829,210929.0333,536881.1828
1001,수도권제1순환선(판교퇴계원),4.7,37.43215318,127.1234924,210929.7428,536981.2089
1001,수도권제1순환선(판교퇴계원),4.8,37.43305422,127.12347,210927.6326,537081.2088
1001,수도권제1순환선(판교퇴계원),4.9,37.43395378,127.1234016,210921.448,537181.0395
1001,수도권제1순환선(판교퇴계원),5,37.43485041,127.1232878,210911.2438,537280.5398
1001,수도권제1순환선(판교퇴계원),5.1,37.43574332,127.1231348,210897.574,537379.622
1001,수도권제1순환선(판교퇴계원),5.2,37.43663173,127.1229449,210880.6365,537478.2011
1001,수도권제1순환선(판교퇴계원),5.3,37.43752174,127.1227673,210864.7911,537576.9593
1001,수도권제1순환선(판교퇴계원),5.4,37.43841624,127.1226293,210852.4481,537676.22
1001,수도권제1순환선(판교퇴계원),5.5,37.43931584,127.1225708,210847.1462,537776.0566
1001,수도권제1순환선(판교퇴계원),5.6,37.44021338,127.1226609,210854.986,537875.6807
1001,수도권제1순환선(판교퇴계원),5.7,37.44109028,127.1229179,210877.607,537973.0343
1001,수도권제1순환선(판교퇴계원),5.8,37.44194695,127.1232689,210908.546,538068.1536
1001,수도권제1순환선(판교퇴계원),5.9,37.44280153,127.1236281,210940.2017,538163.0414
1001,수도권제1순환선(판교퇴계원),6,37.44365611,127.1239872,210971.8569,538257.9294
1001,수도권제1순환선(판교퇴계원),6.1,37.44451068,127.1243463,211003.512,538352.8172
1001,수도권제1순환선(판교퇴계원),6.2,37.44536526,127.1247055,211035.1672,538447.7052
1001,수도권제1순환선(판교퇴계원),6.3,37.44621983,127.1250646,211066.8225,538542.5932
1001,수도권제1순환선(판교퇴계원),6.4,37.44707444,127.1254236,211098.4651,538637.4851
1001,수도권제1순환선(판교퇴계원),6.5,37.44794173,127.1257281,211125.2798,538733.7778
1001,수도권제1순환선(판교퇴계원),6.6,37.4488297,127.1259181,211141.9638,538832.3524
1001,수도권제1순환선(판교퇴계원),6.7,37.4497289,127.1259858,211147.8154,538932.1595
1001,수도권제1순환선(판교퇴계원),6.8,37.45063013,127.1259767,211146.8779,539032.1824
1001,수도권제1순환선(판교퇴계원),6.9,37.45153134,127.1259634,211145.5667,539132.2028
1001,수도권제1순환선(판교퇴계원),7,37.4524325,127.1259463,211143.9177,539232.2168
1001,수도권제1순환선(판교퇴계원),7.1,37.453333,127.1259006,211139.7463,539332.1547
1001,수도권제1순환선(판교퇴계원),7.2,37.45423198,127.1258206,211132.5329,539431.9194
1001,수도권제1순환선(판교퇴계원),7.3,37.45512858,127.1257062,211122.2773,539531.417
1001,수도권제1순환선(판교퇴계원),7.4,37.45602282,127.1255653,211109.6755,539630.6482
1001,수도권제1순환선(판교퇴계원),7.5,37.45691892,127.1254449,211098.8937,539730.0892
1001,수도권제1순환선(판교퇴계원),7.6,37.45781777,127.1253626,211091.4822,539829.8388
1001,수도권제1순환선(판교퇴계원),7.7,37.45871831,127.1253186,211087.4513,539929.7815
1001,수도권제1순환선(판교퇴계원),7.8,37.45961951,127.1253114,211086.6805,540029.8019
1001,수도권제1순환선(판교퇴계원),7.9,37.46052041,127.125342,211089.2557,540129.793
1001,수도권제1순환선(판교퇴계원),8,37.46142016,127.1254073,211094.9028,540229.6603
1001,수도권제1순환선(판교퇴계원),8.1,37.46231961,127.1254792,211101.1265,540329.4954
1001,수도권제1순환선(판교퇴계원),8.2,37.46321905,127.125551,211107.3521,540429.3303
1001,수도권제1순환선(판교퇴계원),8.3,37.46411855,127.1256219,211113.485,540529.1708
1001,수도권제1순환선(판교퇴계원),8.4,37.46501882,127.1256673,211117.3729,540629.0933
1001,수도권제1순환선(판교퇴계원),8.5,37.46591975,127.1256459,211115.3454,540729.0816
1001,수도권제1순환선(판교퇴계원),8.6,37.46681738,127.1255469,211106.4554,540828.6955
1001,수도권제1순환선(판교퇴계원),8.7,37.46771066,127.1253968,211093.045,540927.8198
1001,수도권제1순환선(판교퇴계원),8.8,37.46860336,127.1252413,211079.1523,541026.8792
1001,수도권제1순환선(판교퇴계원),8.9,37.46950005,127.1251343,211069.5538,541126.3869
1001,수도권제1순환선(판교퇴계원),9,37.47039929,127.125191,211074.4362,541226.1966
1001,수도권제1순환선(판교퇴계원),9.1,37.47128092,127.1254202,211094.5837,541324.0736
1001,수도권제1순환선(판교퇴계원),9.2,37.47212406,127.1258165,211129.5185,541417.6973
1001,수도권제1순환선(판교퇴계원),9.3,37.47290879,127.1263704,211178.3978,541504.8574
1001,수도권제1순환선(판교퇴계원),9.4,37.47362113,127.1270616,211239.4339,541584.0001
1001,수도권제1순환선(판교퇴계원),9.5,37.47425055,127.1278699,211310.8348,541653.9536
1001,수도권제1순환선(판교퇴계원),9.6,37.47482414,127.1287421,211387.8967,541717.7198
1001,수도권제1순환선(판교퇴계원),9.7,37.47539112,127.1296211,211465.566,541780.7535
1001,수도권제1순환선(판교퇴계원),9.8,37.47595809,127.1305002,211543.2352,541843.7873
1001,수도권제1순환선(판교퇴계원),9.9,37.47652515,127.1313791,211620.8961,541906.8314
1001,수도권제1순환선(판교퇴계원),10,37.47710526,127.1322445,211697.3481,541971.3226
1001,수도권제1순환선(판교퇴계원),10.1,37.47773568,127.1330519,211768.668,542041.3916
1001,수도권제1순환선(판교퇴계원),10.2,37.47843862,127.1337585,211831.0539,542119.4973
1001,수도권제1순환선(판교퇴계원),10.3,37.47920661,127.1343489,211883.1556,542204.8078
1001,수도권제1순환선(판교퇴계원),10.4,37.48002752,127.1348138,211924.1511,542295.9772
1001,수도권제1순환선(판교퇴계원),10.5,37.48088838,127.1351461,211953.4058,542391.5637
1001,수도권제1순환선(판교퇴계원),10.6,37.48177294,127.1353613,211972.2912,542489.7652
1001,수도권제1순환선(판교퇴계원),10.7,37.48266521,127.1355205,211986.2364,542588.8153
1001,수도권제1순환선(판교퇴계원),10.8,37.48355818,127.1356737,211999.6368,542687.9426
1001,수도권제1순환선(판교퇴계원),10.9,37.48445107,127.1358268,212013.0357,542787.0609
1001,수도권제1순환선(판교퇴계원),11,37.48534403,127.1359799,212026.436,542886.1881
1001,수도권제1순환선(판교퇴계원),11.1,37.486237,127.136133,212039.8363,542985.3153
1001,수도권제1순환선(판교퇴계원),11.2,37.48712958,127.1362897,212053.5479,543084.3994
1001,수도권제1순환선(판교퇴계원),11.3,37.48801845,127.1364761,212069.8885,543183.0767
1001,수도권제1순환선(판교퇴계원),11.4,37.48889728,127.1367258,212091.8362,543280.6471
1001,수도권제1순환선(판교퇴계원),11.5,37.4897599,127.1370527,212120.603,543376.4292
1001,수도권제1순환선(판교퇴계원),11.6,37.49060677,127.1374395,212154.6716,543470.4704
1001,수도권제1순환선(판교퇴계원),11.7,37.49144637,127.1378507,212190.899,543563.7081
1001,수도권제1순환선(판교퇴계원),11.8,37.49228656,127.13826,212226.9591,543657.0111
1001,수도권제1순환선(판교퇴계원),11.9,37.49312974,127.1386594,212262.1487,543750.6451
1001,수도권제1순환선(판교퇴계원),12,37.49397165,127.1390631,212297.7078,543844.1392
1001,수도권제1순환선(판교퇴계원),12.1,37.49481205,127.1394717,212333.7044,543937.4663
1001,수도권제1순환선(판교퇴계원),12.2,37.49565104,127.1398849,212370.104,544030.6375
1001,수도권제1순환선(판교퇴계원),12.3,37.49649003,127.1402981,212406.5033,544123.8086
1001,수도권제1순환선(판교퇴계원),12.4,37.49732902,127.1407113,212442.9026,544216.9797
1001,수도권제1순환선(판교퇴계원),12.5,37.498168,127.1411245,212479.3019,544310.1508
1001,수도권제1순환선(판교퇴계원),12.6,37.49900698,127.1415377,212515.7013,544403.3219
1001,수도권제1순환선(판교퇴계원),12.7,37.49984596,127.1419509,212552.1007,544496.493
1001,수도권제1순환선(판교퇴계원),12.8,37.50068494,127.1423641,212588.5001,544589.6642
1001,수도권제1순환선(판교퇴계원),12.9,37.50152392,127.1427774,212624.8994,544682.8353
1001,수도권제1순환선(판교퇴계원),13,37.5023629,127.1431906,212661.2986,544776.0064
1001,수도권제1순환선(판교퇴계원),13.1,37.50320134,127.1436056,212697.8469,544869.1187
1001,수도권제1순환선(판교퇴계원),13.2,37.50403132,127.1440464,212736.6844,544961.2954
1001,수도권제1순환선(판교퇴계원),13.3,37.50484946,127.1445208,212778.4946,545052.1623
1001,수도권제1순환선(판교퇴계원),13.4,37.50565488,127.1450284,212823.2332,545141.6236
1001,수도권제1순환선(판교퇴계원),13.5,37.50644673,127.1455685,212870.8589,545229.5819
1001,수도권제1순환선(판교퇴계원),13.6,37.50723142,127.146125,212919.9242,545316.749
1001,수도권제1순환선(판교퇴계원),13.7,37.50802585,127.1466592,212967.0183,545404.9946
1001,수도권제1순환선(판교퇴계원),13.8,37.50883023,127.1471694,213011.9939,545494.3404
1001,수도권제1순환선(판교퇴계원),13.9,37.50962038,127.1477128,213059.895,545582.1127
1001,수도권제1순환선(판교퇴계원),14,37.510355,127.1483669,213117.5971,545663.737
1001,수도권제1순환선(판교퇴계원),14.1,37.51101835,127.1491316,213185.096,545737.4669
1001,수도권제1순환선(판교퇴계원),14.2,37.51159987,127.149995,213261.3265,545802.1304
1001,수도권제1순환선(판교퇴계원),14.3,37.51209003,127.1509436,213345.1022,545856.6656
1001,수도권제1순환선(판교퇴계원),14.4,37.51248137,127.1519619,213435.0635,545900.2445
1001,수도권제1순환선(판교퇴계원),14.5,37.51276794,127.1530338,213529.7787,545932.2038
1001,수도권제1순환선(판교퇴계원),14.6,37.51296635,127.1541372,213627.3018,545954.3835
