운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,위도,경도
에스트래픽,오시리아스타테라스,5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 기장해안로 172(시랑리 717),35.19201833,129.2177678
에스트래픽,원스탑종합자동차정비,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 561,35.15497916,129.0332431
에스트래픽,원스탑종합자동차정비,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 561,35.15497916,129.0332431
에스트래픽,윌메딕스,1,AC완속,부산광역시 ,강서구 ,부산광역시 강서구 대저로221번나길 22-19윌메딕스(대저1동 458-9),35.21764873,128.9785894
에스트래픽,윌메딕스,2,AC완속,부산광역시 ,강서구 ,부산광역시 강서구 대저로221번나길 22-19윌메딕스(대저1동 458-9),35.21764873,128.9785894
에스트래픽,이든텍 주식회사,1,AC완속,부산광역시 ,강서구 ,부산광역시 강서구 과학산단로 405(지사동 1201-1),35.14859337,128.8259449
에스트래픽,이마트 문현점,1,DC차데모+DC콤보,부산광역시 ,남구 ,부산광역시 남구 전포대로 91번길 47(문현동 751),35.1443054,129.0642386
에스트래픽,이마트 문현점,2,DC차데모+DC콤보,부산광역시 ,남구 ,부산광역시 남구 전포대로 91번길 47(문현동 751),35.1443054,129.0642386
에스트래픽,이마트 트레이더스 연산점,1,DC차데모+DC콤보,부산광역시 ,연제구 ,부산광역시 연제구 좌수영로 241(연산동 137-5),35.18509398,129.1119509
에스트래픽,이마트 트레이더스 연산점,2,DC차데모+DC콤보,부산광역시 ,연제구 ,부산광역시 연제구 좌수영로 241(연산동 137-5),35.18509398,129.1119509
에스트래픽,이케아 동부산점(회원전용),1,DC차데모+AC3상+DC콤보,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),7,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,이케아 동부산점(회원전용),8,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 기장읍 동부산관광3로 17(이케아 동부산점),35.19028489,129.2102711
에스트래픽,장림윌더하임아파트,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 장평로 119,35.07674538,128.9720285
에스트래픽,장림윌더하임아파트,2,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 장평로 119,35.07674538,128.9720285
에스트래픽,장림윌더하임아파트,3,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 장평로 119,35.07674538,128.9720285
에스트래픽,장전삼정그린코아더베스트 입주자대표회의-1,1,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 식물원로9번길 15(646-8 장전삼정그린코아더베스트),35.2232448,129.086671
에스트래픽,장전삼정그린코아더베스트 입주자대표회의-1,2,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 식물원로9번길 15(646-8 장전삼정그린코아더베스트),35.2232448,129.086671
에스트래픽,장전삼정그린코아더베스트 입주자대표회의-2,1,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 식물원로9번길 15(646-8 장전삼정그린코아더베스트),35.2232448,129.086671
에스트래픽,장전삼정그린코아더베스트 입주자대표회의-2,2,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 식물원로9번길 15(646-8 장전삼정그린코아더베스트),35.2232448,129.086671
에스트래픽,장전삼정그린코아더베스트 입주자대표회의-2,3,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 식물원로9번길 15(646-8 장전삼정그린코아더베스트),35.2232448,129.086671
에스트래픽,정관1차동원로얄듀크(입주민 전용),1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),7,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),8,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),9,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관1차동원로얄듀크(입주민 전용),10,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단4로 139,35.31862879,129.191582
에스트래픽,정관계룡리슈빌아파트(입주민 전용),1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 513(용수리 1330),0,0
에스트래픽,정관계룡리슈빌아파트(입주민 전용),2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 513(용수리 1330),0,0
에스트래픽,정관계룡리슈빌아파트(입주민 전용),3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 513(용수리 1330),0,0
에스트래픽,정관계룡리슈빌아파트(입주민 전용),4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 513(용수리 1330),0,0
에스트래픽,정관계룡리슈빌아파트(입주민 전용),5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 513(용수리 1330),0,0
에스트래픽,정관계룡리슈빌아파트(입주민 전용),6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 513(용수리 1330),0,0
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),7,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),8,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),9,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관신도시 EGTHE1 1차아파트(입주민 전용),10,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관1로 18,35.33960827,129.1632287
에스트래픽,정관이지더원2차아파트,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,7,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,8,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,9,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원2차아파트,10,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관2로 9,35.33328925,129.1628366
에스트래픽,정관이지더원3차아파트,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,7,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,8,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,9,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관이지더원3차아파트,10,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관로 350,35.33580988,129.1643655
에스트래픽,정관한진해모로아파트(입주민 전용),1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),4,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),5,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),6,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),7,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),8,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),9,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),10,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),11,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),12,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
에스트래픽,정관한진해모로아파트(입주민 전용),13,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 장안읍 정관로 548(용수리 1403),0,0
