운영기관,충전소,충전기ID,충전기타입,지역,시군구,행정동,주소,이용가능시간,이용자 제한,충전용량,비고
제주전기자동차서비스,정관신도시롯데캐슬 110동지하 2층,2,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관3로 52 110동 지하2층(110동 지하2층),24시간 이용가능,거주자외 출입제한,,
제주전기자동차서비스,정관신도시롯데캐슬 110동지하 2층,3,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관3로 52 110동 지하2층(110동 지하2층),24시간 이용가능,거주자외 출입제한,,
제주전기자동차서비스,학장반도보라타운,1,AC완속,부산광역시 ,사상구 ,학장동,부산광역시 사상구 대동로 94학장반도보라타운,24시간 이용가능,,,
제주전기자동차서비스,학장반도보라타운,2,AC완속,부산광역시 ,사상구 ,학장동,부산광역시 사상구 대동로 94학장반도보라타운,24시간 이용가능,,,
제주전기자동차서비스,해운대KCC스위첸아파트,1,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,2,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,3,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,4,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,5,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,6,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,7,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대KCC스위첸아파트,8,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 세실로 80,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,1,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,2,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,3,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,4,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,5,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,6,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,7,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,8,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,9,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대대림1차아파트,10,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로103번길 47,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대센트럴파크아파트,1,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 좌동순환로 118,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대센트럴파크아파트,2,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 좌동순환로 118,입주민 전용 24시간,거주자외 출입제한,,
제주전기자동차서비스,해운대센트럴파크아파트,3,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 좌동순환로 118,입주민 전용 24시간,거주자외 출입제한,,
